review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year
"On a hot summer day, a family trip to the movies can be a time-filler or a time-waster. Apprentice honorably fits the second category.",The Sorcerer's Apprentice,2010,The Sorcerer's Apprentice - Movie Reviews,"Fantasy , Adventure , Comedy",2010,2014
"The idea floating behind The Sorcerer's Apprentice, and it's a marvelous one, is that in the city, magic is both everywhere you look and everywhere you don't look.",The Sorcerer's Apprentice,2010,The Sorcerer's Apprentice - Movie Reviews,"Fantasy , Adventure , Comedy",2010,2014
,Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Jennifer Aniston has starred in so many lame romantic comedies that she's become an industry punch line, but drop her into an Adam Sandler movie and she comes off like Katharine Hepburn.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"The central conceit serves the new version well enough, despite the filmmakers' regrettable addition of sundry idiotic distractions.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
An egregiously unfunny enterprise that seem less crafted than extruded through the great product-mill that is Hollywood at its most homogenized and soulless.,Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Amidst the wreckage of Just Go With It, Aniston and Sandler have a real chemistry. They should go elsewhere with it.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"It's all ridiculous, of course, but it's meant to be.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"What would otherwise have been a routine, colour-by-numbers romantic comedy actually turns out to be one of Adam Sandler's best films. And yes, you read that right.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Sandler has mellowed into an appealingly garlicky, old-school mensch, and Aniston, as a self-sacrificingly practical woman in a race against time, is a genre unto herself.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
Just Go With It is an exercise in stagnation.,Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"The experience of sitting through Just Go with It, Adam Sandler's umpteenth comedy directed by good buddy Dennis Dugan, is akin to watching a bad sit-com that never ends.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"It's a crude, tasteless, ill-timed, hugely dislikable affair.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Isn't so much scraping the bottom of the barrel as hurtling through the bottom of the barrel at Mach five, straight towards the planet's molten core.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Adam Sandler plays a Beverly Hills plastic surgeon in Just Go With It, a fumbling comedy directed by Dennis Dugan that could have benefitted from surgical reconstruction. How about some liposuction to siphon off all those lame jokes?",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"It's the laziest way of making a comedy I've seen, and pure purgatory to sit through.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"In Funny People, it took a brush with terminal illness for Sandler to rediscover his craft and his self-respect. One can't help but wonder what it might take in real life.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"An early contender for worst movie of the year. If they were showing this on an airplane, I'd as for a parachute.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
Sandler should know better.,Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Adam Sandler and Jennifer Aniston's romantic comedy, idiotic even by their usually low big-screen standards, is stuffed with unpleasant narcissists saying and doing the stupidest, often cruelest things in hope of cheap laughs.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
Eeryone should be offended by the time-annihilating suckage of this mirth void.,Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
"Don't even think of going with it. It's the perfect Valentine's date night movie, but only with someone you hate.",Just Go with It,2011,Just Go With It - Movie Reviews,"Romance , Comedy",2011,2012
The movie borrows so liberally from other action films that it starts to feel at times a bit like a BuzzFeed listicle.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"Yes, it's pretty much the same mixture as before, but slicker and more polished, and I enjoyed it more than I thought I would.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"If they're expendable, why won't they die?",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
The Expendables franchise has never been as meta-textual as a series featuring every movie hard-arse on the planet ought to be.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"At this point, the Expendables have formed and reformed so many times they're like the world's most macho wife swap, the action version of Bob & Carol & Ted & Alice.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
A wasted opportunity.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"For a variety of reasons, most having to do with a weak screenplay and poor pacing, The Expendables 3 is the least successful entry in the series.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"A lot of the time it's difficult to work out who'd doing what to whom. But, in the end, it doesn't matter much.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
Stallone is the square-jawed hero. Gibson is the square-jawed villain -- and that's about as much story as we get.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"The series did reignite a few careers and bring forth one decent popcorn movie (The Expendables 2). Rather than artificially extend its life, maybe the time has come to say Rest in Peace.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"The Expendables 3, trading on our affection for action stars of the past, has officially worn out its already shaky welcome.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"Those first two movies look like Seven Samurai next to The Expendables 3, a sad, bad, parade of uninspired cameos and listless violence.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
The film's sporadic set pieces simply aren't captivating enough to forgive all the movie's other faults.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"The third installment in Sylvester Stallone's jobs program for expired action heroes is easily the best of the bunch, which is not to say it's any good.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"As dopey and bloodless as the action sequences are, they keep the film moving at a brisker pace than its 2-hour-plus running time indicates.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"It could - it should - be appalling. Actually, as pure entertainment it's a joy, and will be adored amid Heineken bottles and Papa John's boxes for years to come.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
Proof that sometimes even your low expectations can be far too high.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"""The Expendables"" series deserves a movie as muscular as its stars. For now, ""The Expendables 3"" isn't it.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
This Sylvester Stallone franchise has devolved into the clown car of action movies: a casting gimmick to see how many AARP actors you can cram into one vehicle.,The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"The overall tone of the film is jaunty, almost upbeat, the atmosphere that of an end-of-season trip with a lot of explosions.",The Expendables 3,2014,The Expendables 3 - Movie Reviews,"Action , Adventure",2014,2016
"The craziest thing about this, let's face it, completely unnecessary and vastly inferior imposter of a film, is the ending.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"Wayne Blair and Jessica Sharzer's remake attempts to be all things to all people, and ends up being nothing to anybody.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"ABC'S Dirty Dancing remake fits snugly in a box, adding just enough appealing wrinkles to its predecessor's familiar moves to provide, if not the time of your life, for what it is a pretty enjoyable few hours.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"Somehow, this earnest, anodyne remake has managed to surgically extract the magic -- leaving the story and signature lines intact while suctioning out all the subtlety, charm, and lead chemistry that defined the iconic 1987 original.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"The film tries to make a star out of [Colt Prattes], and if that doesn't quite happen, it nevertheless succeeds at showing the hidden talents of some of the medium's most durable stars.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"In summary, the new Dirty Dancing is disappointing and a bit all over the place. But its biggest sin is that it's bloated and boring.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"Nope. Really, nope. Just - don't. We've seen it, and between the bad lip-syncing, the inexplicable addition of musical numbers, and the pale imitation of classic moments from the original film, it just doesn't work.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
It's less the time of your life and more three hours you'll never get back.,Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"The new Dirty Dancing, cast with an eye toward diversity, ends up being neither disastrous or necessary.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
Getting the sociopolitical context so wrong might approach being forgivable if the central romance between Baby and Johnny weren't also botched.,Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"I think Breslin is perfectly engaged with a different take on the character, it just happens that nobody else in this new Dirty Dancing has been told to change the story around her.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"No matter how badly you sing, you can't be as tone deaf as this movie.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
"Dirty Dancing on ABC is a sappy, passionless, schlocky remake of the original, without even the iota of imagination necessary to expand upon the 1987 film.",Dirty Dancing,1987,Dirty Dancing - Movie Reviews,"Drama , Romance , Musical",In Theaters:,2017
Battle fatigue sets in roughly halfway through this eighth installment of Sylvester Stallone's Rocky franchise.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Creed II fits the mold of every Rocky sequel-competent, entertaining, and a little passionless",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
There's... so much to enjoy in Creed II.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Creed II does beat you over the head with its sentimentalism - too much text instead of subtext. But it's generally effective,",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Ultimately though, Creed II is as much a male weepie or old-school melodrama as it is a boxing movie, and this is actually where it succeeds best.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
... refreshingly less concerned with trite triumphs than it is with fractured men forced to confront who they perceive themselves to be or aspire to be vs. who they are - and the fight to reconcile that.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
Of course Creed II is familiar ground. But it honours the genre and still has enough vitality to make us feel the thrill again.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Creed II is almost a match for its predecessor in most respects, and in one its superior.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Jordan is the best thing about the film; vulnerable mouth and defiant, boyish attitude voice (""I'm dangerous!"" he insists, voice cracking) telegraphing insecurity and impostor syndrome that feels lived in.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
You can feel the punches being landed... because you care about the characters.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"I don't think I have sat before a boxing film where the punches felt harder, even 10 rows back from the screen.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Ryan Coogler, having gone on to bigger and bigger things, steps aside and lets relative newcomer Steven Caple, Jr. do the job of mixing the beats of Rocky III and Rocky IV into a smooth groove for the son of Apollo Creed (Michael B. Jordan).",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"As the eighth instalment in an ancient boxing franchise, Creed II should not be this good. Yet at times it is flat-out thrilling.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Hugely enjoyable, with some terrific performances and a keen eye on the continuing evolution of the series, while maintaining the heart of the original.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"Sadly, the first Creed's director, Ryan Coogler, didn't stick around for a sequel and it shows. But this is still a solid, earnestly acted effort.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"The Rocky franchise is nothing if not redundant, or rather, full of reverberations, past stories just waiting to be mined by some later sequel. Creed II doesn't quite make a meal of the opportunity.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
It's a sturdy second round after a cracking first one.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"You see it coming. The same goes for much of the dialogue. Even so, this is an enjoyable and rousing affair that wins you over by the sheer process of attrition.",Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
Cheerfully ludicrous.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
If you were delivering a lecture on how to extract the most value from a worn formula then you could do worse than direct your audience to the latest film in the Rocky cycle.,Creed II,2018,Creed II - Movie Reviews,Drama,2018,2019
"There is much to admire in this film... But it's as if the whole thing has been emotionally cauterised. It holds you at arm's length. As such, I found it peculiarly unsatisfying. If it had been a restaurant meal, I'd have come home and had a sandwich.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"... it was entertaining, but quite long.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
The desperate times in which we suddenly find ourselves ... make Public Enemies seem especially timely.,Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"You can put together all the elements that should create gold and yet without that charmed, mysterious sprinkle of cinematic pixie dust, the alchemy fails to work.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"A triumph of pure cinema, Public Enemies is one of the most visually experimental films of Mann's career.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"There's a lot to admire, but it's not up to the standard of Mann's, or Depp's, best work.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"Depp and Bale as Dillinger and the FBI agent tracking him are excellent and the film is a consistently entertaining, thoughtful and high paced ride, that Dillinger actually did the more extraordinary actions portrayed is the only way their inclusion in a",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"Sure, Public Enemies can still boast Mann's crisp HD aesthetics and stylistic cool but the showdown between Dillinger and Purvis lack ... well ... Heat.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
With its well-staged stickups and shootouts … it seems to be all surface — a glossy updating of 1930s Hollywood gangster melodrama without any substantial commentary or insight.,Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"I do think this is a film worth seeing, so obviously, I say see it.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"Some strong performances, but I expected more from this great director and stellar cast.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
If John Dillinger had not existed... Michael Mann would have had to invent him.,Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"It's a fascinating moment in history, and Mann captures the cars, the guns and the buildings with painstaking, immersive authenticity.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
Even the bank jobs and prison breaks feel perfunctory and enervated.,Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
Questionable production values alone are not enough to sink a movie. Cinema doesn't have to look great if it has something to say. But it's not entirely clear what Public Enemies is trying to say.,Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"It's a picture with virility and confidence, and unlike Dillinger's machine-gun, which the man himself expertly takes to pieces, it never quite jams, and gets off one or two lethal rounds.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"What's dismaying about Public Enemies, over and beyond the unintelligibility of much of the dialogue and the sliminess of its digital sheen, is that it has no sense of why it's been made.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"It tills the old ground, albeit with new-style star power and Mann's signature cinematic flourishes. But Depp is unduly subdued and Mann's cape work is oversold.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"Here is a film alive in a way we've not perceived before: a breathtakingly new visual experience, a precision-choreographed action thriller, and a classically minded piece of American art.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"Like Dillinger, the film lives fast, only to die young.",Public Enemies,2009,Public Enemies - Movie Reviews,"Action , Crime , Drama , Mystery & Thriller",2009,2015
"Although it's not on a par with the best of Pixar-Disney, this Warner Bros. release recalls the golden age of Looney Tunes in its energy, inventiveness, and subversive humor.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"The songs are a bum note, but the film does raise thoughtful questions about dogma, fake news and the identity crises that might occur once a community's core beliefs are challenged.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
It's weirdly and oddly and bizarrely and unexpectedly subversive.,Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"It's mostly didactic, tuneless and dull.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
Smallfoot may not be on the level of the best Pixar and Dreamworks efforts but it will make passable half-term viewing for family audiences.,Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"The conceit is nicely done, and the film's unexpectedly heartfelt message about empathy and looking at the world through someone else's eyes just about makes up for its bland animation, smart-arsed script and generic clappy-blah songs.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"Smallfoot effectively weaves powerful messages into a fun, heart-warming animation that is sure to appeal to audiences both young and old.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"Smallfoot is brightly animated, with a gently encouraging message about curiosity, but the film's fun voice cast can't redeem its totally unnecessary songs.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
This is a blandly forgettable affair only the youngest members of the audience are likely to find captivating.,Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"Beneath the easy slapstick, there's a timely moral too: Don't fear the unknown, embrace it. Just try not to squish it.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"""Smallfoot"" satisfyingly operates on multiple levels and is much deeper than it appears to be.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"In between its colorful musical numbers, silly jokes, and action scenes, somehow manages to address some pretty big and complex issues in an accessible and nuanced way.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"Hollywood animation, your rut is showing.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"Smallfoot has its heart in the right place, and mostly works -- managing to convey a pretty thoughtful lesson about tolerance, division and learning to see from the perspective of others within the loud, colorful, computer-rendered trappings of the genre.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
The plot of Smallfoot inherently challenges the wisdom of this philosophy and sides in favor of truth and the questioning of authority. It is a film that encourages young yetis everywhere to cast off their intellectual blinders.,Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"This entertaining fantasy has intellectual ballast, but it's cleverly disguised.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"The movie, directed by Karey Kirkpatrick, has just enough wit and visual invention to get by.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
A think-for-yourself message makes this somewhat contrived kids' movie worth watching.,Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"An animated feature that puts some clever thought into the fantastical, conundrum-filled world it creates.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"It's a chore to get through the beginning, but builds a strong story, and leaves legitimate good feelings on the way out of the theater.",Smallfoot,2018,Smallfoot - Movie Reviews,"Kids & Family , Adventure , Animation , Comedy",2018,2018
"The body language and personality that Damon invests in Bourne creates an impression of intelligence and depth, however specious these qualities may ultimately be.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
A first-rate thriller with grit and intrigue to spare.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"For once, a sequel would be welcome.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
Efficient set pieces come neatly spaced every ten to 15 minutes -- just often enough to keep you credulous -- and the trans-European settings lend a classy backdrop.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"The Bourne Identity is a blockbuster without a point... Despite its good-looking veneer, its breakneck pace, its daisy-chain of expert set-pieces, some crucial logic or motive appears to have been junked along the way.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"A fast-paced, unpredictable and edgy yarn that breathes new life into the espionage thriller genre.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
A rollicking adventure yarn.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
The Bourne Identity is no mere summer amusement park ride. It's as gray as Go was colorful and a cool contrast to its source material.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"Great fights. You wouldn't think of Damon as a tough guy, but he's worked really hard on the physical stuff here and it shows.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"A film that is at best misguided, at worst stubbornly flashy, garbled and ready to file in the drawer labeled 'instantly forgettable.'",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"The Bourne Identity does not have much in the way of plot or characters, but it is a better-than-average guns, gadgets, and chases in interesting locations movie.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
Really well done.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
Liman takes a giant step toward hackdom with his banal big-budget adaptation of Robert Ludlum's 1980 espionage thriller.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"It moves quickly, adroitly, and without fuss; it doesn't give you time to reflect on the inanity -- and the Cold War datedness -- of its premise.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"Like its protagonist, it never hands you explanations on a silver platter, and it makes you think a bit, something far too few thrillers do these days.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
Nicely paced and fits the bill for those in search of two hours of spy-based action and martial arts.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
There isn't a dull or dumb moment in this movie.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
An entertaining thriller that eschews most of the usual spy gimmicks in favour of old-fashioned sleuthing.,The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"Bourne aspires only to be a fun popcorn movie -- and, for the most part, it is.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
"There are moments that feel just on the edge of silly, but that's the idea.",The Bourne Identity,2002,The Bourne Identity - Movie Reviews,"Action , Mystery & Thriller",2002,2015
Disclosure is a noteworthy watch considering the way that films prior have represented trans people.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
A captivating and comprehensive overview of trans representations in the media that everyone should add to their Netflix watchlist.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
Elucidating regarding many things relative to the transgender folk.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
It makes you go back and revisit movies and TV shows through a totally different prism.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
"[An] essential, thoroughly engaging documentary...",Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
"""Disclosure"" does an admirable job of covering many issues and contradictions a century of mostly insensitive screen depictions have raised.",Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
The passion and knowledge of the speakers lend force to this familiar - even generic - format.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
It's a nuanced look at media's ability to influence the conversation -- to move the needle in terms of public perception -- as well as its limits.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
"""Disclosure,"" takes an engrossing, smartly contextual look at the history of transgender depictions in film and television.",Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
With absolute precision Disclosure makes the case that the all-too-common portrayals of transgender characters on TV over the years have contributed to this epidemic through the reckless objectification of transgender people.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
"Disclosure makes clear that the conversation about transgender representation is only just beginning, but it offers an incredibly thoughtful opportunity to make more people aware.",Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
Disclosure is vital whether it's the beginning of your education or a supplement along the way. It's a reminder of what representation can do and what representation can be. It is itself a work of trans cinema.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
"In making the film, Feder and Cox are rewriting the very history they set out to tell, adding one more title to ""positive representation"" list. That alone is worth coming out for.",Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
"It's necessary viewing, for trans and cis folk alike-and not just because I'm in it, too!",Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
A thoughtfully crafted film that puts underheard voices first.,Disclosure,1994,Disclosure - Movie Reviews,Documentary,In Theaters:,2020
Quentin Tarantino's retro-fetishism was the future of American cinema.,Pulp Fiction,1994,Pulp Fiction - Movie Reviews,"Crime , Drama",1994,2016
"Pacey, punchy and at times hilarious. It's quite a movie.",Pulp Fiction,1994,Pulp Fiction - Movie Reviews,"Crime , Drama",1994,2016
"Reservoir Dogs still looks like the great American film of the decade, but Quentin Tarantino's second film as writer-director shows him already deep in the territory of self-parody.",Pulp Fiction,1994,Pulp Fiction - Movie Reviews,"Crime , Drama",1994,2016
"It's hot, it's cool and -- for a movie that sometimes comes at you like a blindsiding fist -- it's unfailingly playful.",Pulp Fiction,1994,Pulp Fiction - Movie Reviews,"Crime , Drama",1994,2016
"I haven't seen many people use the word ""exquisite"" to describe Tarantino's movies. But they should.",Pulp Fiction,1994,Pulp Fiction - Movie Reviews,"Crime , Drama",1994,2016
"It's full of perfect Tarantino moments, with meta references, B-movie sleaze and a sheer sense of fun.",Pulp Fiction,1994,Pulp Fiction - Movie Reviews,"Crime , Drama",1994,2016
